"state_code","postal_code","city","county_name","county_code","latitude","longitude","time_zone"
TX,"75227",Dallas,Dallas,"113",32.7672,-96.6836,America/Chicago
TX,"75228",Dallas,Dallas,"113",32.825,-96.6784,America/Chicago
TX,"75229",Dallas,Dallas,"113",32.8958,-96.8588,America/Chicago
TX,"75230",Dallas,Dallas,"113",32.8999,-96.7897,America/Chicago
TX,"75231",Dallas,Dallas,"113",32.8756,-96.7495,America/Chicago
TX,"75232",Dallas,Dallas,"113",32.6647,-96.8384,America/Chicago
TX,"75233",Dallas,Dallas,"113",32.7046,-96.8725,America/Chicago
TX,"75234",Dallas,Dallas,"113",32.9245,-96.8938,America/Chicago
TX,"75235",Dallas,Dallas,"113",32.8252,-96.8388,America/Chicago
TX,"75236",Dallas,Dallas,"113",32.69,-96.9177,America/Chicago
TX,"75237",Dallas,Dallas,"113",32.659,-96.8765,America/Chicago
TX,"75238",Dallas,Dallas,"113",32.877,-96.708,America/Chicago
TX,"75240",Dallas,Dallas,"113",32.9374,-96.7872,America/Chicago
TX,"75241",Dallas,Dallas,"113",32.6722,-96.7774,America/Chicago
TX,"75242",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75243",Dallas,Dallas,"113",32.9103,-96.7285,America/Chicago
TX,"75244",Dallas,Dallas,"113",32.9322,-96.8353,America/Chicago
TX,"75246",Dallas,Dallas,"113",32.7948,-96.7697,America/Chicago
TX,"75247",Dallas,Dallas,"113",32.8152,-96.8703,America/Chicago
TX,"75248",Dallas,Dallas,"113",32.9682,-96.7942,America/Chicago
TX,"75249",Dallas,Dallas,"113",32.636,-96.9493,America/Chicago
TX,"75250",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75251",Dallas,Dallas,"113",32.9189,-96.7751,America/Chicago
TX,"75252",Dallas,Dallas,"113",32.9968,-96.7921,America/Chicago
TX,"75253",Dallas,Dallas,"113",32.6833,-96.5964,America/Chicago
TX,"75254",Dallas,Dallas,"113",32.9503,-96.819,America/Chicago
TX,"75260",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75261",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75262",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75263",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75264",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75265",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75266",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75267",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75270",Dallas,Dallas,"113",32.7813,-96.8019,America/Chicago
TX,"75275",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75277",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75283",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75284",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75285",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75287",Dallas,Dallas,"113",33.0005,-96.8314,America/Chicago
TX,"75301",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75303",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75312",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75313",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75315",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75320",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75326",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75336",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75339",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75342",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75354",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75355",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75356",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75357",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75358",Dallas,Dallas,"113",32.7942,-96.7652,America/Chicago
TX,"75359",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75360",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75367",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75368",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75370",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75371",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75372",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75373",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75374",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75376",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75378",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75379",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75380",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75381",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75382",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75389",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75390",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75391",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75392",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75393",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75394",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75395",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75397",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75398",Dallas,Dallas,"113",32.7673,-96.7776,America/Chicago
TX,"75401",Greenville,Hunt,"231",33.1854,-96.1304,America/Chicago
TX,"75402",Greenville,Hunt,"231",33.1047,-96.0927,America/Chicago
TX,"75403",Greenville,Hunt,"231",33.2185,-96.0487,America/Chicago
TX,"75404",Greenville,Hunt,"231",33.0563,-96.081,America/Chicago
TX,"75407",Princeton,Collin,"085",33.1555,-96.4981,America/Chicago
TX,"75409",Anna,Collin,"085",33.3445,-96.5639,America/Chicago
TX,"75410",Alba,Rains,"379",32.7652,-95.5971,America/Chicago
TX,"75411",Arthur City,Lamar,"277",33.8643,-95.6111,America/Chicago
TX,"75412",Bagwell,Red River,"387",33.8361,-95.1487,America/Chicago
TX,"75413",Bailey,Fannin,"147",33.43,-96.1662,America/Chicago
TX,"75414",Bells,Grayson,"181",33.6178,-96.4237,America/Chicago
TX,"75415",Ben Franklin,Delta,"119",33.4768,-95.7689,America/Chicago
TX,"75416",Blossom,Lamar,"277",33.6945,-95.3823,America/Chicago
TX,"75417",Bogata,Red River,"387",33.4699,-95.1937,America/Chicago
TX,"75418",Bonham,Fannin,"147",33.5806,-96.1836,America/Chicago
TX,"75420",Brashear,Hopkins,"223",33.1155,-95.7345,America/Chicago
TX,"75421",Brookston,Lamar,"277",33.6246,-95.6888,America/Chicago
TX,"75422",Campbell,Hunt,"231",33.151,-95.9439,America/Chicago
TX,"75423",Celeste,Hunt,"231",33.2649,-96.2076,America/Chicago
TX,"75424",Blue Ridge,Collin,"085",33.3061,-96.3901,America/Chicago
TX,"75425",Chicota,Lamar,"277",33.869,-95.5711,America/Chicago
TX,"75426",Clarksville,Red River,"387",33.6236,-95.0461,America/Chicago
TX,"75428",Commerce,Hunt,"231",33.2493,-95.9097,America/Chicago
TX,"75429",Commerce,Hunt,"231",33.2377,-95.9089,America/Chicago
TX,"75431",Como,Hopkins,"223",33.0107,-95.4734,America/Chicago
TX,"75432",Cooper,Delta,"119",33.3812,-95.6623,America/Chicago
TX,"75433",Cumby,Hopkins,"223",33.1118,-95.7945,America/Chicago
TX,"75434",Cunningham,Lamar,"277",33.409,-95.3711,America/Chicago
TX,"75435",Deport,Lamar,"277",33.5221,-95.3654,America/Chicago
TX,"75436",Detroit,Red River,"387",33.6627,-95.2385,America/Chicago
TX,"75437",Dike,Hopkins,"223",33.2648,-95.4423,America/Chicago
TX,"75438",Dodd City,Fannin,"147",33.5647,-96.0619,America/Chicago
TX,"75439",Ector,Fannin,"147",33.5819,-96.2735,America/Chicago
TX,"75440",Emory,Rains,"379",32.875,-95.7418,America/Chicago
TX,"75441",Enloe,Delta,"119",33.4291,-95.6518,America/Chicago
TX,"75442",Farmersville,Collin,"085",33.1659,-96.3686,America/Chicago
TX,"75443",Gober,Fannin,"147",33.4697,-96.1111,America/Chicago
TX,"75444",Golden,Wood,"499",32.7299,-95.5636,America/Chicago
TX,"75446",Honey Grove,Fannin,"147",33.5985,-95.9109,America/Chicago
TX,"75447",Ivanhoe,Fannin,"147",33.7612,-96.1193,America/Chicago
TX,"75448",Klondike,Delta,"119",33.3034,-95.8018,America/Chicago
TX,"75449",Ladonia,Fannin,"147",33.4245,-95.9455,America/Chicago
TX,"75450",Lake Creek,Delta,"119",33.4116,-95.4551,America/Chicago
TX,"75451",Leesburg,Camp,"063",32.9763,-95.1079,America/Chicago
TX,"75452",Leonard,Fannin,"147",33.3796,-96.2475,America/Chicago
TX,"75453",Lone Oak,Hunt,"231",32.9916,-95.9434,America/Chicago
TX,"75454",Melissa,Collin,"085",33.2841,-96.574,America/Chicago
TX,"75455",Mount Pleasant,Titus,"449",33.1733,-94.9695,America/Chicago
TX,"75456",Mount Pleasant,Titus,"449",33.1568,-94.9683,America/Chicago
TX,"75457",Mount Vernon,Franklin,"159",33.1702,-95.2181,America/Chicago
TX,"75458",Merit,Hunt,"231",33.2427,-96.2916,America/Chicago
TX,"75459",Howe,Grayson,"181",33.5311,-96.6777,America/Chicago
TX,"75460",Paris,Lamar,"277",33.6581,-95.5379,America/Chicago
TX,"75461",Paris,Lamar,"277",33.6609,-95.5555,America/Chicago
TX,"75462",Paris,Lamar,"277",33.6805,-95.4905,America/Chicago
TX,"75468",Pattonville,Lamar,"277",33.5702,-95.3908,America/Chicago
TX,"75469",Pecan Gap,Delta,"119",33.4196,-95.8262,America/Chicago
TX,"75470",Petty,Lamar,"277",33.6098,-95.7891,America/Chicago
TX,"75471",Pickton,Hopkins,"223",33.0519,-95.3851,America/Chicago
TX,"75472",Point,Rains,"379",32.9007,-95.8903,America/Chicago
TX,"75473",Powderly,Lamar,"277",33.7779,-95.5307,America/Chicago
TX,"75474",Quinlan,Hunt,"231",32.8983,-96.1261,America/Chicago
TX,"75475",Randolph,Fannin,"147",33.4846,-96.2541,America/Chicago
TX,"75476",Ravenna,Fannin,"147",33.7098,-96.1452,America/Chicago
TX,"75477",Roxton,Lamar,"277",33.5429,-95.7416,America/Chicago
TX,"75478",Saltillo,Hopkins,"223",33.1767,-95.3433,America/Chicago
TX,"75479",Savoy,Fannin,"147",33.6066,-96.3502,America/Chicago
TX,"75480",Scroggins,Franklin,"159",33.0478,-95.1962,America/Chicago
TX,"75481",Sulphur Bluff,Hopkins,"223",33.3334,-95.374,America/Chicago
TX,"75482",Sulphur Springs,Hopkins,"223",33.1345,-95.5922,America/Chicago
TX,"75483",Sulphur Springs,Hopkins,"223",33.1384,-95.6011,America/Chicago
TX,"75485",Westminster,Collin,"085",33.3627,-96.4635,America/Chicago
TX,"75486",Sumner,Lamar,"277",33.7589,-95.6807,America/Chicago
TX,"75487",Talco,Franklin,"159",33.3344,-95.0497,America/Chicago
TX,"75488",Telephone,Fannin,"147",33.7979,-96.0449,America/Chicago
TX,"75489",Tom Bean,Grayson,"181",33.5193,-96.4843,America/Chicago
TX,"75490",Trenton,Fannin,"147",33.4235,-96.3398,America/Chicago
TX,"75491",Whitewright,Grayson,"181",33.519,-96.451,America/Chicago
TX,"75492",Windom,Fannin,"147",33.5633,-96.002,America/Chicago
TX,"75493",Winfield,Titus,"449",33.1673,-95.1119,America/Chicago
TX,"75494",Winnsboro,Wood,"499",32.9146,-95.2726,America/Chicago
TX,"75495",Van Alstyne,Grayson,"181",33.4292,-96.5486,America/Chicago
TX,"75496",Wolfe City,Hunt,"231",33.3605,-96.0691,America/Chicago
TX,"75497",Yantis,Wood,"499",32.9257,-95.5311,America/Chicago
TX,"75501",Texarkana,Bowie,"037",33.4113,-94.1774,America/Chicago
TX,"75503",Texarkana,Bowie,"037",33.4669,-94.0774,America/Chicago
TX,"75504",Texarkana,Bowie,"037",33.4251,-94.0477,America/Chicago
TX,"75505",Texarkana,Bowie,"037",33.4624,-94.0715,America/Chicago
TX,"75507",Texarkana,Bowie,"037",33.4251,-94.0477,America/Chicago
TX,"75550",Annona,Red River,"387",33.5535,-94.8992,America/Chicago
TX,"75551",Atlanta,Cass,"067",33.109,-94.1646,America/Chicago
TX,"75554",Avery,Red River,"387",33.5339,-94.7867,America/Chicago
TX,"75555",Bivins,Cass,"067",32.966,-94.1404,America/Chicago
TX,"75556",Bloomburg,Cass,"067",33.1339,-94.0647,America/Chicago
TX,"75558",Cookville,Titus,"449",33.2432,-94.8747,America/Chicago
TX,"75559",De Kalb,Bowie,"037",33.5087,-94.6163,America/Chicago
TX,"75560",Douglassville,Cass,"067",33.1758,-94.3467,America/Chicago
TX,"75561",Hooks,Bowie,"037",33.5253,-94.2657,America/Chicago
TX,"75562",Kildare,Cass,"067",32.9468,-94.2539,America/Chicago
TX,"75563",Linden,Cass,"067",33.0048,-94.3605,America/Chicago
TX,"75564",Lodi,Marion,"315",32.8718,-94.2729,America/Chicago
TX,"75565",Mc Leod,Cass,"067",32.9511,-94.0808,America/Chicago
TX,"75566",Marietta,Cass,"067",33.1735,-94.5424,America/Chicago
TX,"75567",Maud,Bowie,"037",33.3409,-94.3175,America/Chicago
TX,"75568",Naples,Morris,"343",33.1912,-94.6891,America/Chicago
TX,"75569",Nash,Bowie,"037",33.4344,-94.1219,America/Chicago
TX,"75570",New Boston,Bowie,"037",33.4619,-94.4375,America/Chicago
TX,"75571",Omaha,Morris,"343",33.1808,-94.7639,America/Chicago
TX,"75572",Queen City,Cass,"067",33.1557,-94.1537,America/Chicago
TX,"75573",Redwater,Bowie,"037",33.358,-94.2571,America/Chicago
TX,"75574",Simms,Bowie,"037",33.3359,-94.552,America/Chicago
TX,"75599",Texarkana,Bowie,"037",33.4251,-94.0477,America/Chicago
TX,"75601",Longview,Gregg,"183",32.5178,-94.7303,America/Chicago
TX,"75602",Longview,Gregg,"183",32.4724,-94.7101,America/Chicago
TX,"75603",Longview,Gregg,"183",32.4264,-94.7117,America/Chicago
TX,"75604",Longview,Gregg,"183",32.5251,-94.799,America/Chicago
TX,"75605",Longview,Gregg,"183",32.5547,-94.7767,America/Chicago
TX,"75606",Longview,Gregg,"183",32.5007,-94.7405,America/Chicago
TX,"75607",Longview,Gregg,"183",32.5112,-94.7835,America/Chicago
TX,"75608",Longview,Gregg,"183",32.5701,-94.8481,America/Chicago
TX,"75615",Longview,Gregg,"183",32.5112,-94.7835,America/Chicago
TX,"75630",Avinger,Cass,"067",32.8485,-94.5795,America/Chicago
TX,"75631",Beckville,Panola,"365",32.2452,-94.4555,America/Chicago
TX,"75633",Carthage,Panola,"365",32.1544,-94.3527,America/Chicago
TX,"75636",Cason,Morris,"343",33.024,-94.8249,America/Chicago
TX,"75637",Clayton,Panola,"365",32.1027,-94.4935,America/Chicago
TX,"75638",Daingerfield,Morris,"343",33.0313,-94.7359,America/Chicago
TX,"75639",De Berry,Panola,"365",32.2543,-94.1356,America/Chicago
TX,"75640",Diana,Upshur,"459",32.7698,-94.7032,America/Chicago
TX,"75641",Easton,Gregg,"183",32.3874,-94.583,America/Chicago
TX,"75642",Elysian Fields,Harrison,"203",32.3685,-94.183,America/Chicago
TX,"75643",Gary,Panola,"365",32.0334,-94.38,America/Chicago
TX,"75644",Gilmer,Upshur,"459",32.7246,-94.9714,America/Chicago
TX,"75645",Gilmer,Upshur,"459",32.6044,-94.8491,America/Chicago
TX,"75647",Gladewater,Gregg,"183",32.5559,-94.932,America/Chicago
TX,"75650",Hallsville,Harrison,"203",32.5073,-94.5333,America/Chicago
TX,"75651",Harleton,Harrison,"203",32.6579,-94.4652,America/Chicago
TX,"75652",Henderson,Rusk,"401",32.2131,-94.7834,America/Chicago
TX,"75653",Henderson,Rusk,"401",32.1532,-94.7994,America/Chicago
TX,"75654",Henderson,Rusk,"401",32.126,-94.7488,America/Chicago
TX,"75656",Hughes Springs,Cass,"067",33.0168,-94.6228,America/Chicago
TX,"75657",Jefferson,Marion,"315",32.8059,-94.3655,America/Chicago
TX,"75658",Joinerville,Rusk,"401",32.1959,-94.9065,America/Chicago
TX,"75659",Jonesville,Harrison,"203",32.5075,-94.1106,America/Chicago
TX,"75660",Judson,Gregg,"183",32.5826,-94.7535,America/Chicago
TX,"75661",Karnack,Harrison,"203",32.6205,-94.2001,America/Chicago
TX,"75662",Kilgore,Gregg,"183",32.3836,-94.8653,America/Chicago
TX,"75663",Kilgore,Gregg,"183",32.387,-94.8951,America/Chicago
TX,"75666",Laird Hill,Rusk,"401",32.3532,-94.9055,America/Chicago
TX,"75667",Laneville,Rusk,"401",31.9508,-94.866,America/Chicago
TX,"75668",Lone Star,Morris,"343",32.9252,-94.7049,America/Chicago
TX,"75669",Long Branch,Panola,"365",32.0449,-94.5381,America/Chicago
TX,"75670",Marshall,Harrison,"203",32.5338,-94.3619,America/Chicago
TX,"75671",Marshall,Harrison,"203",32.5449,-94.3674,America/Chicago
TX,"75672",Marshall,Harrison,"203",32.5165,-94.3251,America/Chicago
TX,"75680",Minden,Rusk,"401",32.0028,-94.7129,America/Chicago
TX,"75681",Mount Enterprise,Rusk,"401",31.9125,-94.6235,America/Chicago
TX,"75682",New London,Rusk,"401",32.2542,-94.9322,America/Chicago
TX,"75683",Ore City,Upshur,"459",32.7856,-94.7514,America/Chicago
TX,"75684",Overton,Rusk,"401",32.269,-94.9529,America/Chicago
TX,"75685",Panola,Panola,"365",32.3579,-94.0913,America/Chicago
TX,"75686",Pittsburg,Camp,"063",32.9623,-94.9603,America/Chicago
TX,"75687",Price,Rusk,"401",32.1518,-94.9554,America/Chicago
TX,"75688",Scottsville,Harrison,"203",32.554,-94.2394,America/Chicago
TX,"75689",Selman City,Rusk,"401",32.1826,-94.9355,America/Chicago
TX,"75691",Tatum,Rusk,"401",32.3266,-94.596,America/Chicago
TX,"75692",Waskom,Harrison,"203",32.5184,-94.1355,America/Chicago
TX,"75693",White Oak,Gregg,"183",32.5383,-94.8622,America/Chicago
TX,"75694",Woodlawn,Harrison,"203",32.6537,-94.3427,America/Chicago
TX,"75701",Tyler,Smith,"423",32.3254,-95.2922,America/Chicago
TX,"75702",Tyler,Smith,"423",32.362,-95.3117,America/Chicago
TX,"75703",Tyler,Smith,"423",32.2768,-95.3031,America/Chicago
TX,"75704",Tyler,Smith,"423",32.3738,-95.407,America/Chicago
TX,"75705",Tyler,Smith,"423",32.3766,-95.1252,America/Chicago
TX,"75706",Tyler,Smith,"423",32.4441,-95.331,America/Chicago
TX,"75707",Tyler,Smith,"423",32.3038,-95.1927,America/Chicago
TX,"75708",Tyler,Smith,"423",32.419,-95.2106,America/Chicago
TX,"75709",Tyler,Smith,"423",32.3078,-95.3956,America/Chicago
TX,"75710",Tyler,Smith,"423",32.3475,-95.3065,America/Chicago
TX,"75711",Tyler,Smith,"423",32.3513,-95.3011,America/Chicago
TX,"75712",Tyler,Smith,"423",32.4112,-95.2899,America/Chicago
TX,"75713",Tyler,Smith,"423",32.4112,-95.2899,America/Chicago
TX,"75750",Arp,Smith,"423",32.2418,-95.0639,America/Chicago
TX,"75751",Athens,Henderson,"213",32.1935,-95.8432,America/Chicago
TX,"75752",Athens,Henderson,"213",32.2151,-95.79,America/Chicago
TX,"75754",Ben Wheeler,Van Zandt,"467",32.4126,-95.6371,America/Chicago
TX,"75755",Big Sandy,Upshur,"459",32.6168,-95.088,America/Chicago
TX,"75756",Brownsboro,Henderson,"213",32.304,-95.6,America/Chicago
TX,"75757",Bullard,Smith,"423",32.1095,-95.3342,America/Chicago
TX,"75758",Chandler,Henderson,"213",32.2572,-95.5393,America/Chicago
TX,"75759",Cuney,Cherokee,"073",32.0415,-95.42,America/Chicago
TX,"75760",Cushing,Nacogdoches,"347",31.7978,-94.8539,America/Chicago
TX,"75762",Flint,Smith,"423",32.2079,-95.3948,America/Chicago
TX,"75763",Frankston,Anderson,"001",32.0535,-95.5163,America/Chicago
TX,"75764",Gallatin,Cherokee,"073",31.891,-95.1455,America/Chicago
TX,"75765",Hawkins,Wood,"499",32.6439,-95.222,America/Chicago
TX,"75766",Jacksonville,Cherokee,"073",31.9618,-95.2703,America/Chicago
TX,"75770",Larue,Henderson,"213",32.1608,-95.5927,America/Chicago
TX,"75771",Lindale,Smith,"423",32.5062,-95.4006,America/Chicago
TX,"75772",Maydelle,Cherokee,"073",31.8008,-95.3001,America/Chicago
TX,"75773",Mineola,Wood,"499",32.6661,-95.487,America/Chicago
TX,"75778",Murchison,Henderson,"213",32.3257,-95.7737,America/Chicago
TX,"75779",Neches,Anderson,"001",31.8668,-95.4958,America/Chicago
TX,"75780",New Summerfield,Cherokee,"073",31.9807,-95.0938,America/Chicago
TX,"75782",Poynor,Henderson,"213",32.0797,-95.5938,America/Chicago
TX,"75783",Quitman,Wood,"499",32.8049,-95.4302,America/Chicago
TX,"75784",Reklaw,Cherokee,"073",31.8859,-95.0118,America/Chicago
TX,"75785",Rusk,Cherokee,"073",31.8136,-95.0965,America/Chicago
TX,"75788",Sacul,Nacogdoches,"347",31.8254,-94.9189,America/Chicago
TX,"75789",Troup,Smith,"423",32.1117,-95.1155,America/Chicago
TX,"75790",Van,Van Zandt,"467",32.5283,-95.6545,America/Chicago
TX,"75791",Whitehouse,Smith,"423",32.222,-95.2266,America/Chicago
TX,"75792",Winona,Smith,"423",32.4662,-95.1246,America/Chicago
TX,"75797",Big Sandy,Upshur,"459",32.5765,-95.1313,America/Chicago
TX,"75798",Tyler,Smith,"423",32.4112,-95.2899,America/Chicago
TX,"75799",Tyler,Smith,"423",32.4112,-95.2899,America/Chicago
TX,"75801",Palestine,Anderson,"001",31.7588,-95.6342,America/Chicago
TX,"75802",Palestine,Anderson,"001",31.7621,-95.6308,America/Chicago
TX,"75803",Palestine,Anderson,"001",31.7571,-95.6545,America/Chicago
TX,"75831",Buffalo,Leon,"289",31.4121,-95.9904,America/Chicago
TX,"75832",Cayuga,Anderson,"001",31.9571,-95.9747,America/Chicago
TX,"75833",Centerville,Leon,"289",31.272,-95.9213,America/Chicago
TX,"75834",Centralia,Trinity,"455",31.258,-95.0399,America/Chicago
TX,"75835",Crockett,Houston,"225",31.3208,-95.3928,America/Chicago
TX,"75838",Donie,Freestone,"161",31.4873,-96.2387,America/Chicago
TX,"75839",Elkhart,Anderson,"001",31.648,-95.5551,America/Chicago
TX,"75840",Fairfield,Freestone,"161",31.7361,-96.1572,America/Chicago
TX,"75844",Grapeland,Houston,"225",31.4972,-95.4447,America/Chicago
TX,"75845",Groveton,Trinity,"455",31.0651,-95.0969,America/Chicago
TX,"75846",Jewett,Leon,"289",31.3739,-96.1918,America/Chicago
TX,"75847",Kennard,Houston,"225",31.3384,-95.1541,America/Chicago
TX,"75848",Kirvin,Freestone,"161",31.7666,-96.3303,America/Chicago
TX,"75849",Latexo,Houston,"225",31.3952,-95.4741,America/Chicago
TX,"75850",Leona,Leon,"289",31.1421,-95.9284,America/Chicago
TX,"75851",Lovelady,Houston,"225",31.0564,-95.5501,America/Chicago
TX,"75852",Midway,Madison,"313",30.9806,-95.7089,America/Chicago
TX,"75853",Montalba,Anderson,"001",31.8766,-95.7327,America/Chicago
TX,"75855",Oakwood,Leon,"289",31.5849,-95.8491,America/Chicago
TX,"75856",Pennington,Trinity,"455",31.1953,-95.2469,America/Chicago
TX,"75858",Ratcliff,Houston,"225",31.3916,-95.1397,America/Chicago
TX,"75859",Streetman,Freestone,"161",31.8885,-96.2988,America/Chicago
TX,"75860",Teague,Freestone,"161",31.6328,-96.2778,America/Chicago
TX,"75861",Tennessee Colony,Anderson,"001",31.7929,-95.8998,America/Chicago
TX,"75862",Trinity,Trinity,"455",30.942,-95.3403,America/Chicago
TX,"75865",Woodlake,Trinity,"455",31.0288,-95.033,America/Chicago
TX,"75880",Tennessee Colony,Anderson,"001",31.8354,-95.8389,America/Chicago
TX,"75882",Palestine,Anderson,"001",31.7942,-95.662,America/Chicago
TX,"75884",Tennessee Colony,Anderson,"001",31.8354,-95.8389,America/Chicago
TX,"75886",Tennessee Colony,Anderson,"001",31.8354,-95.8389,America/Chicago
TX,"75901",Lufkin,Angelina,"005",31.27,-94.6469,America/Chicago
TX,"75902",Lufkin,Angelina,"005",31.3623,-94.7611,America/Chicago
TX,"75903",Lufkin,Angelina,"005",31.2766,-94.5676,America/Chicago
TX,"75904",Lufkin,Angelina,"005",31.3489,-94.8327,America/Chicago
TX,"75915",Lufkin,Angelina,"005",31.3382,-94.7291,America/Chicago
TX,"75925",Alto,Cherokee,"073",31.6103,-95.0762,America/Chicago
TX,"75926",Apple Springs,Trinity,"455",31.2269,-94.9812,America/Chicago
TX,"75928",Bon Wier,Newton,"351",30.6876,-93.7665,America/Chicago
TX,"75929",Broaddus,San Augustine,"405",31.2952,-94.2156,America/Chicago
TX,"75930",Bronson,Sabine,"403",31.3391,-93.9993,America/Chicago
TX,"75931",Brookeland,Sabine,"403",31.0922,-93.9684,America/Chicago
TX,"75932",Burkeville,Newton,"351",31.0099,-93.6585,America/Chicago
TX,"75933",Call,Newton,"351",30.5741,-93.8334,America/Chicago
TX,"75934",Camden,Polk,"373",30.9,-94.7547,America/Chicago
TX,"75935",Center,Shelby,"419",31.7865,-94.1869,America/Chicago
TX,"75936",Chester,Tyler,"457",30.9447,-94.5554,America/Chicago
TX,"75937",Chireno,Nacogdoches,"347",31.5119,-94.4302,America/Chicago
TX,"75938",Colmesneil,Tyler,"457",30.9007,-94.3916,America/Chicago
TX,"75939",Corrigan,Polk,"373",31.0408,-94.8124,America/Chicago
TX,"75941",Diboll,Angelina,"005",31.195,-94.7729,America/Chicago
TX,"75942",Doucette,Tyler,"457",30.8183,-94.4288,America/Chicago
TX,"75943",Douglass,Nacogdoches,"347",31.6578,-94.8696,America/Chicago
TX,"75944",Etoile,Nacogdoches,"347",31.3601,-94.4064,America/Chicago
TX,"75946",Garrison,Nacogdoches,"347",31.8111,-94.5266,America/Chicago
TX,"75948",Hemphill,Sabine,"403",31.3161,-93.7905,America/Chicago
TX,"75949",Huntington,Angelina,"005",31.2837,-94.5662,America/Chicago
TX,"75951",Jasper,Jasper,"241",30.8673,-93.9977,America/Chicago
TX,"75954",Joaquin,Shelby,"419",31.944,-94.0608,America/Chicago
TX,"75956",Kirbyville,Jasper,"241",30.6583,-93.8984,America/Chicago
TX,"75958",Martinsville,Nacogdoches,"347",31.6427,-94.4141,America/Chicago
TX,"75959",Milam,Sabine,"403",31.4324,-93.8457,America/Chicago
TX,"75960",Moscow,Polk,"373",30.9179,-94.8544,America/Chicago
TX,"75961",Nacogdoches,Nacogdoches,"347",31.5611,-94.5,America/Chicago
TX,"75962",Nacogdoches,Nacogdoches,"347",31.6995,-94.6074,America/Chicago
TX,"75963",Nacogdoches,Nacogdoches,"347",31.6046,-94.6641,America/Chicago
TX,"75964",Nacogdoches,Nacogdoches,"347",31.6737,-94.6932,America/Chicago
TX,"75965",Nacogdoches,Nacogdoches,"347",31.7195,-94.6168,America/Chicago
TX,"75966",Newton,Newton,"351",30.8351,-93.7497,America/Chicago
